openalex_snapshot_date,peeringdb_rec_snapshot_date,period,iso_i,iso_j,association_strength,log1p_association_strength,knowledge_edge_present,inverse_ubiquity_weighted_shared_asns,shared_asn_count,shared_rec_any,shared_rec_count,shared_recs,shared_rec_any_2021,shared_rec_count_2021,shared_recs_2021,rec_tie_changed_2021_to_2025,distance_capital_km,contiguous_border,common_official_language,member_asn_geometric_mean,gdp_geometric_mean,log_member_asn_geometric_mean
2026-07-14,2026-07-15,current_2021_2025,EG,GN,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,5374.634765625,0,0,12.328828005937952,101752232350.59508,2.5119402604231382
2026-07-14,2026-07-15,current_2021_2025,EG,KE,0.5471923450097766,0.43644189806360917,1,2.6478494623655915,8,1,1,COMESA,1,1,COMESA,0,3537.39892578125,0,0,80.61017305526642,222829938614.72488,4.389624858114523
2026-07-14,2026-07-15,current_2021_2025,EG,LS,0.0,0.0,0,0,0,0,0,,0,0,,0,6619.5380859375,0,0,10.677078252031311,30659573140.440643,2.368099224197248
2026-07-14,2026-07-15,current_2021_2025,EG,MG,0.017397574482215978,0.017247969368120588,1,0.06451612903225806,2,1,1,COMESA,1,1,COMESA,0,5716.25732421875,0,0,13.784048752090222,84654736588.26593,2.623512036080243
2026-07-14,2026-07-15,current_2021_2025,EG,MW,0.21673815595806356,0.19617363552178396,1,0.06451612903225806,2,1,1,COMESA,1,1,COMESA,0,4906.748046875,0,0,21.354156504062622,73817136481.69814,3.0612464047571932
2026-07-14,2026-07-15,current_2021_2025,EG,ML,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,4472.68359375,0,0,13.784048752090222,104799311756.74901,2.623512036080243
2026-07-14,2026-07-15,current_2021_2025,EG,MU,0.0,0.0,0,0.06451612903225806,2,1,1,COMESA,1,1,COMESA,0,6256.5693359375,0,0,28.24889378365107,76822606725.85124,3.3410542987249046
2026-07-14,2026-07-15,current_2021_2025,EG,MA,3.843011132339996,1.577536662063917,1,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,3601.0947265625,0,1,15.0996688705415,258095020218.70743,2.7146728144772205
2026-07-14,2026-07-15,current_2021_2025,EG,MZ,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,6236.2294921875,0,0,26.153393661244042,90327497751.58537,3.263978958811275
2026-07-14,2026-07-15,current_2021_2025,EG,NA,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,6048.63623046875,0,0,15.0996688705415,74217007810.80222,2.7146728144772205
2026-07-14,2026-07-15,current_2021_2025,EG,NG,0.49157314747584435,0.39983136666372954,1,3.1478494623655915,10,1,1,CEN-SAD,1,1,CEN-SAD,0,3414.6708984375,0,0,76.249590162833,325904874132.6476,4.3340120405594105
2026-07-14,2026-07-15,current_2021_2025,EG,RW,0.30414574416624435,0.26554822425764923,1,0.06451612903225806,2,1,1,COMESA,1,1,COMESA,0,3561.939697265625,0,0,23.874672772626646,77330442780.31047,3.172818180414298
2026-07-14,2026-07-15,current_2021_2025,EG,SN,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,5254.84716796875,0,0,13.784048752090222,116261811047.22221,2.623512036080243
2026-07-14,2026-07-15,current_2021_2025,EG,SL,0.0,0.0,0,0,0,1,1,CEN-SAD,1,1,CEN-SAD,0,5211.2490234375,0,0,13.784048752090222,52214157419.10999,2.623512036080243
2026-07-14,2026-07-15,current_2021_2025,EG,ZA,0.1056144573329904,0.10040125040469988,1,4.147849462365591,11,0,0,,0,0,,0,6216.671875,0,0,155.33834040570923,395007661964.5834,5.045605579309538
2026-07-14,2026-07-15,current_2021_2025,EG,SD,7.411394140101526,2.1295872319586735,1,0.06451612903225806,2,1,2,CEN-SAD|COMESA,1,2,CEN-SAD|COMESA,0,1619.156982421875,1,1,12.328828005937952,148238594307.0707,2.5119402604231382
2026-07-14,2026-07-15,current_2021_2025,EG,TZ,1.531225008193722,0.9287033785177868,1,0.06451612903225806,2,0,0,,0,0,,0,4059.67333984375,0,0,40.422765862815474,181453380590.22937,3.6993931377099742
2026-07-14,2026-07-15,current_2021_2025,EG,TG,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,4105.44140625,0,0,18.49324200890693,65900371391.173164,2.9174053685313024
2026-07-14,2026-07-15,current_2021_2025,EG,TN,2.757131784249496,1.3236558429661338,1,0.06451612903225806,2,1,2,CEN-SAD|COMESA,1,2,CEN-SAD|COMESA,0,2088.652587890625,0,1,12.328828005937952,144924729765.68793,2.5119402604231382
2026-07-14,2026-07-15,current_2021_2025,EG,UG,0.8196091462189525,0.5986217232008333,1,0.06451612903225806,2,1,1,COMESA,1,1,COMESA,0,3310.454345703125,0,0,30.822070014844883,150467973845.02588,3.4282309922972933
2026-07-14,2026-07-15,current_2021_2025,EG,ZM,0.23014458549356917,0.20713171165772598,1,0.06451612903225806,2,1,1,COMESA,1,1,COMESA,0,5076.06591796875,0,0,21.354156504062622,102705807725.73058,3.0612464047571932
2026-07-14,2026-07-15,current_2021_2025,EG,ZW,0.0,0.0,0,0,0,1,1,COMESA,1,1,COMESA,0,5329.41943359375,0,0,8.717797887081348,136772625456.09361,2.1653666701431655
2026-07-14,2026-07-15,current_2021_2025,ET,GA,1.4344255365074157,0.8897108094024151,1,0,0,0,0,,0,0,,0,3399.254150390625,0,0,4.898979485566356,52033683271.64611,1.5890269151739727
2026-07-14,2026-07-15,current_2021_2025,ET,GM,0.0,0.0,0,0,0,0,0,,0,0,,0,6064.751953125,0,1,2.449489742783178,18103409206.126736,0.8958797346140274
2026-07-14,2026-07-15,current_2021_2025,ET,GH,0.10787287098760805,0.10244184436645082,1,0,0,0,0,,0,0,,0,4330.11669921875,0,1,10.816653826391969,120130852962.605,2.381086967398878
2026-07-14,2026-07-15,current_2021_2025,ET,GN,0.0,0.0,0,0,0,0,0,,0,0,,0,5985.6015625,0,0,3.4641016151377544,59847877947.11183,1.2424533248940002
2026-07-14,2026-07-15,current_2021_2025,ET,KE,2.375518065396343,1.2165488134026177,1,0,0,1,2,COMESA|IGAD,1,2,COMESA|IGAD,0,1171.2803955078125,1,1,22.64950330581225,131062470681.00305,3.1201379225853847
2026-07-14,2026-07-15,current_2021_2025,ET,LS,0.0,0.0,0,0,0,0,0,,0,0,,0,4440.3427734375,0,1,3.0,18033121719.60332,1.0986122886681098
2026-07-14,2026-07-15,current_2021_2025,ET,MG,17.266692725858892,2.9050793318829573,1,0,0,1,1,COMESA,1,1,COMESA,0,3249.451416015625,0,0,3.872983346207417,49791598925.54251,1.354025100551105
2026-07-14,2026-07-15,current_2021_2025,ET,MW,1.6483343851221282,0.9739309084717034,1,0,0,1,1,COMESA,1,1,COMESA,0,2620.964599609375,0,1,6.0,43417219185.325615,1.791759469228055
2026-07-14,2026-07-15,current_2021_2025,ET,ML,0.12863649327481083,0.12101026102465405,1,0,0,0,0,,0,0,,0,5126.8369140625,0,0,3.872983346207417,61640086650.36975,1.354025100551105
2026-07-14,2026-07-15,current_2021_2025,ET,MU,0.0,0.0,0,0,0,1,1,COMESA,1,1,COMESA,0,3841.05810546875,0,1,7.937253933193772,45184954518.40402,2.0715673631957663
2026-07-14,2026-07-15,current_2021_2025,ET,MA,0.2114784793837529,0.1918414975044134,1,0,0,0,0,,0,0,,0,5422.10595703125,0,0,4.242640687119285,151804426418.7215,1.4451858789480823
2026-07-14,2026-07-15,current_2021_2025,ET,MZ,3.6780141961728603,1.5428737028245183,1,0,0,0,0,,0,0,,0,3955.59375,0,0,7.3484692283495345,53128161769.251686,1.9944920232821373
2026-07-14,2026-07-15,current_2021_2025,ET,NA,0.09181898696454122,0.08784510072954893,1,0,0,0,0,,0,0,,0,4242.3955078125,0,1,4.242640687119285,43652412555.986145,1.4451858789480823
2026-07-14,2026-07-15,current_2021_2025,ET,NG,2.3414811473144823,1.2064141659702743,1,0,0,0,0,,0,0,,0,3478.486328125,0,1,21.42428528562855,191688326426.6336,3.0645251050302726
2026-07-14,2026-07-15,current_2021_2025,ET,RW,2.4645272316885,1.242576182261797,1,0,0,1,1,COMESA,1,1,COMESA,0,1561.97607421875,0,1,6.708203932499369,45483649785.351074,1.90333124488516
2026-07-14,2026-07-15,current_2021_2025,ET,SN,0.0,0.0,0,0,0,0,0,,0,0,,0,6148.22314453125,0,0,3.872983346207417,68382014986.068665,1.354025100551105
2026-07-14,2026-07-15,current_2021_2025,ET,SL,0.0,0.0,0,0,0,0,0,,0,0,,0,5727.9482421875,0,1,3.872983346207417,30710938208.83531,1.354025100551105
2026-07-14,2026-07-15,current_2021_2025,ET,ZA,0.8954170001004688,0.6394388671497848,1,0,0,0,0,,0,0,,0,4037.99853515625,0,1,43.64630568559039,232332694775.4394,3.776118643780401
2026-07-14,2026-07-15,current_2021_2025,ET,SD,0.6333767221251433,0.49064948066205366,1,0,0,1,2,COMESA|IGAD,1,2,COMESA|IGAD,0,996.0536499023438,1,0,3.4641016151377544,87189883643.75783,1.2424533248940002
2026-07-14,2026-07-15,current_2021_2025,ET,TZ,1.2182869034564212,0.7967352328876913,1,0,0,0,0,,0,0,,0,1728.38232421875,0,1,11.357816691600547,106725911793.63318,2.429906202180836
2026-07-14,2026-07-15,current_2021_2025,ET,TG,0.0,0.0,0,0,0,0,0,,0,0,,0,4145.76318359375,0,0,5.196152422706632,38760794653.61436,1.6479184330021646
2026-07-14,2026-07-15,current_2021_2025,ET,TN,0.10188220774590064,0.0970198154948544,1,0,0,1,1,COMESA,1,1,COMESA,0,4227.802734375,0,0,3.4641016151377544,85240759226.29457,1.2424533248940002
2026-07-14,2026-07-15,current_2021_2025,ET,UG,0.9574278309234601,0.6716312802202736,1,0,0,1,2,COMESA|IGAD,1,2,COMESA|IGAD,0,1192.017822265625,0,1,8.660254037844387,88501143666.29578,2.1587440567681555
2026-07-14,2026-07-15,current_2021_2025,ET,ZM,0.6435691987014625,0.4968702177088215,1,0,0,1,1,COMESA,1,1,COMESA,0,2967.015625,0,1,6.0,60408744881.881805,1.791759469228055
2026-07-14,2026-07-15,current_2021_2025,ET,ZW,0.5473600902484772,0.43655031131067756,1,0,0,1,1,COMESA,1,1,COMESA,0,3112.01953125,0,1,2.449489742783178,80445914607.53793,0.8958797346140274
2026-07-14,2026-07-15,current_2021_2025,GA,GM,0.0,0.0,0,0,0,0,0,,0,0,,0,3221.035888671875,0,0,4.0,7454861636.311501,1.3862943611198906
2026-07-14,2026-07-15,current_2021_2025,GA,GH,0.8952842023758191,0.6393688021577896,1,0.15542521994134897,3,0,0,,0,0,,0,1218.32861328125,0,0,17.663521732655695,49469073857.38249,2.8715015939047412
2026-07-14,2026-07-15,current_2021_2025,GA,GN,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,2963.486083984375,0,1,5.656854249492381,24644951911.686558,1.7328679513998633
2026-07-14,2026-07-15,current_2021_2025,GA,KE,0.0,0.0,0,0.15542521994134897,3,0,0,,0,0,,0,3056.882080078125,0,0,36.98648401781386,53970640199.04862,3.610552549091248
2026-07-14,2026-07-15,current_2021_2025,GA,LS,0.0,0.0,0,0,0,0,0,,0,0,,0,3822.708251953125,0,0,4.898979485566356,7425917724.099715,1.5890269151739727
2026-07-14,2026-07-15,current_2021_2025,GA,MG,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,4679.32177734375,0,1,6.324555320336759,20503844133.126823,1.8444397270569681
2026-07-14,2026-07-15,current_2021_2025,GA,MW,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,3127.51953125,0,0,9.797958971132712,17878917610.196438,2.282174095733918
2026-07-14,2026-07-15,current_2021_2025,GA,ML,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,2357.095458984375,0,1,6.324555320336759,25382971350.680367,1.8444397270569681
2026-07-14,2026-07-15,current_2021_2025,GA,MU,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,5713.48583984375,0,1,12.96148139681572,18606859080.649345,2.5619819897016294
2026-07-14,2026-07-15,current_2021_2025,GA,MA,0.43473165592499036,0.36097783236961756,1,0.06451612903225806,2,0,0,,0,0,,0,4111.40478515625,0,1,6.928203230275509,62512037475.69293,1.9356005054539454
2026-07-14,2026-07-15,current_2021_2025,GA,MZ,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,3845.67822265625,0,0,12.0,21877818176.219875,2.4849066497880004
2026-07-14,2026-07-15,current_2021_2025,GA,NA,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,2686.6640625,0,0,6.928203230275509,17975768651.68196,1.9356005054539454
2026-07-14,2026-07-15,current_2021_2025,GA,NG,0.0,0.0,0,0.15542521994134897,3,0,0,,0,0,,0,1010.2124633789062,0,0,34.9857113690718,78935958113.51637,3.5549397315361357
2026-07-14,2026-07-15,current_2021_2025,GA,RW,0.0,0.0,0,0.15542521994134897,3,1,1,ECCAS,1,1,ECCAS,0,2312.379150390625,0,1,10.954451150103322,18729859774.118603,2.393745871391023
2026-07-14,2026-07-15,current_2021_2025,GA,SN,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,3354.633056640625,0,1,6.324555320336759,28159251902.718807,1.8444397270569681
2026-07-14,2026-07-15,current_2021_2025,GA,SL,0.0,0.0,0,0,0,0,0,,0,0,,0,2673.878662109375,0,0,6.324555320336759,12646556925.349579,1.8444397270569681
2026-07-14,2026-07-15,current_2021_2025,GA,ZA,1.7247003978369508,1.0023584763228226,1,0.4887585532746823,4,0,0,,0,0,,0,3539.8505859375,0,0,71.27411872482185,95673034477.73413,4.2665332702862635
2026-07-14,2026-07-15,current_2021_2025,GA,SD,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,3049.57666015625,0,0,5.656854249492381,35904205183.09547,1.7328679513998633
2026-07-14,2026-07-15,current_2021_2025,GA,TZ,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,3013.937744140625,0,0,18.547236990991408,43949009624.19041,2.920320828686699
2026-07-14,2026-07-15,current_2021_2025,GA,TG,0.0,0.0,0,0.15542521994134897,3,0,0,,0,0,,0,1103.20849609375,0,1,8.48528137423857,15961433438.646801,2.1383330595080277
2026-07-14,2026-07-15,current_2021_2025,GA,TN,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,4057.6923828125,0,1,5.656854249492381,35101568912.8383,1.7328679513998633
2026-07-14,2026-07-15,current_2021_2025,GA,UG,0.0,0.0,0,0.15542521994134897,3,0,0,,0,0,,0,2578.3857421875,0,0,14.142135623730951,36444173203.81164,2.649158683274018
2026-07-14,2026-07-15,current_2021_2025,GA,ZM,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,2721.753662109375,0,0,9.797958971132712,24875913127.194916,2.282174095733918
2026-07-14,2026-07-15,current_2021_2025,GA,ZW,0.0,0.0,0,0,0,0,0,,0,0,,0,3117.984130859375,0,0,4.0,33127084284.36588,1.3862943611198906
2026-07-14,2026-07-15,current_2021_2025,GM,GH,0.0,0.0,0,0,0,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,2002.7449951171875,0,1,8.831760866327848,17211137685.813305,2.178354413344796
2026-07-14,2026-07-15,current_2021_2025,GM,GN,0.0,0.0,0,0,0,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,451.2583312988281,0,0,2.8284271247461903,8574400681.830931,1.039720770839918
2026-07-14,2026-07-15,current_2021_2025,GM,KE,0.0,0.0,0,0,0,0,0,,0,0,,0,6123.33447265625,0,1,18.49324200890693,18777309681.100746,2.9174053685313024
2026-07-14,2026-07-15,current_2021_2025,GM,LS,0.0,0.0,0,0,0,0,0,,0,0,,0,6717.87646484375,0,1,2.449489742783178,2583603904.9663377,0.8958797346140274
2026-07-14,2026-07-15,current_2021_2025,GM,MG,0.0,0.0,0,0,0,0,0,,0,0,,0,7899.724609375,0,0,3.1622776601683795,7133638391.555153,1.151292546497023
2026-07-14,2026-07-15,current_2021_2025,GM,MW,0.0,0.0,0,0,0,0,0,,0,0,,0,6344.97265625,0,1,4.898979485566356,6220381516.531689,1.5890269151739727
2026-07-14,2026-07-15,current_2021_2025,GM,ML,0.0,0.0,0,0,0,1,1,CEN-SAD,1,2,CEN-SAD|ECOWAS,1,943.7721557617188,0,0,3.1622776601683795,8831170279.255556,1.151292546497023
2026-07-14,2026-07-15,current_2021_2025,GM,MU,0.0,0.0,0,0,0,0,0,,0,0,,0,8933.7548828125,0,1,6.48074069840786,6473644816.170129,1.8688348091416842
2026-07-14,2026-07-15,current_2021_2025,GM,MA,0.0,0.0,0,0,0,1,1,CEN-SAD,1,1,CEN-SAD,0,2493.806884765625,0,0,3.4641016151377544,21749008018.96275,1.2424533248940002
2026-07-14,2026-07-15,current_2021_2025,GM,MZ,0.0,0.0,0,0,0,0,0,,0,0,,0,6904.28515625,0,0,6.0,7611667483.035285,1.791759469228055
2026-07-14,2026-07-15,current_2021_2025,GM,NA,0.0,0.0,0,0,0,0,0,,0,0,,0,5442.9375,0,1,3.4641016151377544,6254077651.915735,1.2424533248940002
2026-07-14,2026-07-15,current_2021_2025,GM,NG,1.5798455436786465,0.9477295303502159,1,0,0,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,2641.568603515625,0,1,17.4928556845359,27463171179.83755,2.8617925509761903
2026-07-14,2026-07-15,current_2021_2025,GM,RW,0.0,0.0,0,0,0,0,0,,0,0,,0,5432.83544921875,0,1,5.477225575051661,6516438863.150937,1.7005986908310777
2026-07-14,2026-07-15,current_2021_2025,GM,SN,0.0,0.0,0,0,0,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,155.9527130126953,1,0,3.1622776601683795,9797085812.126371,1.151292546497023
2026-07-14,2026-07-15,current_2021_2025,GM,SL,0.0,0.0,0,0,0,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,663.9166870117188,0,1,3.1622776601683795,4399953658.343752,1.151292546497023
2026-07-14,2026-07-15,current_2021_2025,GM,ZA,0.0,0.0,0,0,0,0,0,,0,0,,0,6531.263671875,0,1,35.63705936241092,33286286579.026173,3.5733860897263185
2026-07-14,2026-07-15,current_2021_2025,GM,SD,0.0,0.0,0,0,0,1,1,CEN-SAD,1,1,CEN-SAD,0,5293.26611328125,0,0,2.8284271247461903,12491687648.883041,1.039720770839918
2026-07-14,2026-07-15,current_2021_2025,GM,TZ,0.0,0.0,0,0,0,0,0,,0,0,,0,6187.69775390625,0,1,9.273618495495704,15290612837.785973,2.2271736481267537
2026-07-14,2026-07-15,current_2021_2025,GM,TG,0.0,0.0,0,0,0,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,2133.146728515625,0,0,4.242640687119285,5553255946.684712,1.4451858789480823
2026-07-14,2026-07-15,current_2021_2025,GM,TN,0.0,0.0,0,0,0,1,1,CEN-SAD,1,1,CEN-SAD,0,3727.572998046875,0,0,2.8284271247461903,12212436749.647495,1.039720770839918
2026-07-14,2026-07-15,current_2021_2025,GM,UG,0.0,0.0,0,0,0,0,0,,0,0,,0,5618.18994140625,0,1,7.0710678118654755,12679551767.327522,1.956011502714073
2026-07-14,2026-07-15,current_2021_2025,GM,ZM,0.0,0.0,0,0,0,0,0,,0,0,,0,5900.40234375,0,1,4.898979485566356,8654756042.670256,1.5890269151739727
2026-07-14,2026-07-15,current_2021_2025,GM,ZW,0.0,0.0,0,0,0,0,0,,0,0,,0,6289.90283203125,0,1,2.0,11525479745.011972,0.6931471805599453
2026-07-14,2026-07-15,current_2021_2025,GH,GN,0.0,0.0,0,0.06451612903225806,2,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,1762.31591796875,0,0,12.489995996796797,56898126525.41112,2.5249280036247685
2026-07-14,2026-07-15,current_2021_2025,GH,KE,0.0625312376716138,0.060654021545777426,1,5.617726807242936,15,0,0,,0,0,,0,4191.484375,0,1,81.6639455328972,124602731046.38242,4.402612601316153
2026-07-14,2026-07-15,current_2021_2025,GH,LS,0.0,0.0,0,0,0,0,0,,0,0,,0,4883.83837890625,0,1,10.816653826391969,17144314492.768826,2.381086967398878
2026-07-14,2026-07-15,current_2021_2025,GH,MG,0.016516254165817024,0.016381344283867526,1,0.06451612903225806,2,0,0,,0,0,,0,5897.490234375,0,0,13.96424004376894,47337496211.17119,2.6364997792818734
2026-07-14,2026-07-15,current_2021_2025,GH,MW,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,4344.3251953125,0,1,21.633307652783937,41277293620.523094,3.0742341479588235
2026-07-14,2026-07-15,current_2021_2025,GH,ML,3.2543137837832066,1.4479334761130496,1,0.06451612903225806,2,1,1,CEN-SAD,1,2,CEN-SAD|ECOWAS,1,1161.3028564453125,0,0,13.96424004376894,58602001768.03922,2.6364997792818734
2026-07-14,2026-07-15,current_2021_2025,GH,MU,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,6931.2890625,0,1,28.61817604250837,42957901723.85166,3.354042041926535
2026-07-14,2026-07-15,current_2021_2025,GH,MA,0.07332913920979015,0.07076516331205418,1,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,3242.5107421875,0,0,15.297058540778355,144322367939.6423,2.727660557678851
2026-07-14,2026-07-15,current_2021_2025,GH,MZ,0.0,0.0,0,0.2073732718894009,3,0,0,,0,0,,0,4986.48583984375,0,0,26.49528259898354,50509608261.81261,3.2769667020129054
2026-07-14,2026-07-15,current_2021_2025,GH,NA,0.10697497219290669,0.10163104479242539,1,0.06451612903225806,2,0,0,,0,0,,0,3655.26318359375,0,1,15.297058540778355,41500894901.317154,2.727660557678851
2026-07-14,2026-07-15,current_2021_2025,GH,NG,0.9592006782179926,0.6725365728266434,1,8.284393473909603,20,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,913.1167602539062,0,1,77.2463591375024,182240490800.78113,4.346999783761041
2026-07-14,2026-07-15,current_2021_2025,GH,RW,0.0,0.0,0,0.15542521994134897,3,0,0,,0,0,,0,3471.478271484375,0,1,24.186773244895647,43241875052.1343,3.1858059236159284
2026-07-14,2026-07-15,current_2021_2025,GH,SN,0.1840807098481016,0.1689667012399798,1,0.06451612903225806,2,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,2136.648193359375,0,0,13.96424004376894,65011637408.06718,2.6364997792818734
2026-07-14,2026-07-15,current_2021_2025,GH,SL,17.05303242620608,2.8933136721200867,1,0.5,1,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,1476.46630859375,0,1,13.96424004376894,29197273284.51954,2.6364997792818734
2026-07-14,2026-07-15,current_2021_2025,GH,ZA,1.6005836260274016,0.9557358913864683,1,5.784393473909603,17,0,0,,0,0,,0,4645.29638671875,0,1,157.3689931339716,220881600430.4229,5.058593322511169
2026-07-14,2026-07-15,current_2021_2025,GH,SD,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,3749.32177734375,0,0,12.489995996796797,82892513510.37775,2.5249280036247685
2026-07-14,2026-07-15,current_2021_2025,GH,TZ,5.164268944582143,1.8187695480086619,1,0.30062724014336917,4,0,0,,0,0,,0,4205.94580078125,0,1,40.95119045888654,101465659954.39873,3.7123808809116046
2026-07-14,2026-07-15,current_2021_2025,GH,TG,2.5398133400732457,1.264073996962603,1,0.15542521994134897,3,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,189.97894287109375,1,0,18.734993995195193,36850372545.80317,2.9303931117329327
2026-07-14,2026-07-15,current_2021_2025,GH,TN,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,3641.326416015625,0,0,12.489995996796797,81039456534.54651,2.5249280036247685
2026-07-14,2026-07-15,current_2021_2025,GH,UG,0.1011091384485155,0.09631797948405628,1,0.3915363310524601,5,0,0,,0,0,,0,3694.00830078125,0,1,31.22498999199199,84139144823.45471,3.4412187354989237
2026-07-14,2026-07-15,current_2021_2025,GH,ZM,11.681998276095891,2.5401835293446884,1,0.06451612903225806,2,0,0,,0,0,,0,3918.270751953125,0,1,21.633307652783937,57431349739.217674,3.0742341479588235
2026-07-14,2026-07-15,current_2021_2025,GH,ZW,0.08540750797765984,0.08195549986818518,1,0,0,0,0,,0,0,,0,4311.95703125,0,1,8.831760866327848,76480937750.82634,2.178354413344796
2026-07-14,2026-07-15,current_2021_2025,GN,KE,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,5946.37744140625,0,0,26.153393661244042,62075718731.98985,3.263978958811275
2026-07-14,2026-07-15,current_2021_2025,GN,LS,0.0,0.0,0,0,0,0,0,,0,0,,0,6334.41455078125,0,0,3.4641016151377544,8541110097.416224,1.2424533248940002
2026-07-14,2026-07-15,current_2021_2025,GN,MG,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,7620.056640625,0,1,4.47213595499958,23583023225.93122,1.4978661367769956
2026-07-14,2026-07-15,current_2021_2025,GN,MW,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,6061.55126953125,0,0,6.928203230275509,20563896531.7024,1.9356005054539454
2026-07-14,2026-07-15,current_2021_2025,GN,ML,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,2,CEN-SAD|ECOWAS,1,914.376708984375,1,1,4.47213595499958,29194876776.258183,1.4978661367769956
2026-07-14,2026-07-15,current_2021_2025,GN,MU,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,8665.6240234375,0,1,9.16515138991168,21401157120.172913,2.2154083994216567
2026-07-14,2026-07-15,current_2021_2025,GN,MA,8.694633118499809,2.2715724456371427,1,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,2875.10986328125,0,1,4.898979485566356,71899826301.72926,1.5890269151739727
2026-07-14,2026-07-15,current_2021_2025,GN,MZ,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,6548.67626953125,0,0,8.48528137423857,25163334779.20427,2.1383330595080277
2026-07-14,2026-07-15,current_2021_2025,GN,NA,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,5054.9541015625,0,0,4.898979485566356,20675292245.890385,1.5890269151739727
2026-07-14,2026-07-15,current_2021_2025,GN,NG,0.0,0.0,0,0.06451612903225806,2,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,2513.2646484375,0,0,24.73863375370596,90790220675.96579,3.208366141256163
2026-07-14,2026-07-15,current_2021_2025,GN,RW,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,5232.73291015625,0,1,7.745966692414834,21542629528.56899,2.04717228111105
2026-07-14,2026-07-15,current_2021_2025,GN,SN,0.0,0.0,0,0.06451612903225806,2,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,599.8919677734375,1,1,4.47213595499958,32388087196.476055,1.4978661367769956
2026-07-14,2026-07-15,current_2021_2025,GN,SL,0.0,0.0,0,0,0,1,2,CEN-SAD|ECOWAS,1,2,CEN-SAD|ECOWAS,0,290.4326171875,1,0,4.47213595499958,14545762431.773737,1.4978661367769956
2026-07-14,2026-07-15,current_2021_2025,GN,ZA,0.0,0.0,0,0.06451612903225806,2,0,0,,0,0,,0,6164.734375,0,0,50.39841267341661,110040799156.21385,3.9199596800062912
2026-07-14,2026-07-15,current_2021_2025,GN,SD,0.0,0.0,0,0.06451612903225806,2,1,1,CEN-SAD,1,1,CEN-SAD,0,5274.48681640625,0,0,4.0,41296144237.33989,1.3862943611198906
