openalex_snapshot_date,peeringdb_rec_snapshot_date,macro_reference_year,period,iso_i,iso_j,coauth_full,coauth_fractional,association_strength,log1p_association_strength,knowledge_edge_present,network_primary_defined,network_defined_excluding_ambiguous_ixps,shared_asn_count,inverse_ubiquity_weighted_shared_asns,asn_jaccard_similarity,asn_cosine_similarity,inverse_ubiquity_excluding_asns_ge_25pct,inverse_ubiquity_excluding_asns_ge_50pct,inverse_ubiquity_excluding_ambiguous_ixps,shared_asn_count_operational_only,shared_asn_count_zero_coded_55,inverse_ubiquity_zero_coded_55,member_asns_i,member_asns_j,member_asn_geometric_mean,log_member_asn_geometric_mean,log1p_member_asn_geometric_mean,shared_rec_any,shared_rec_count,shared_recs,shared_rec_any_2021,shared_rec_count_2021,shared_recs_2021,rec_tie_changed_2021_to_2025,distance_capital_km,log_distance_capital_km,distance_population_weighted_km,contiguous_border,common_official_language,gdp_current_usd_i,gdp_current_usd_j,gdp_geometric_mean,log_gdp_geometric_mean,population_i,population_j,population_geometric_mean,log_population_geometric_mean,h2_control_complete,h2_outcome_defined,h2_model_complete
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,MU,0,0.0,0.0,0.0,0,0,0,,,,,,,,,0,0.0,0,21,0.0,,0.0,0,0,,0,0,,0,8539.4951171875,9.052457165267702,8466.937298740386,0,1,287031225987.736,16157804491.7614,68101354116.78994,24.944262934144863,47435312.0,1243741.0,7680966.240141406,15.854255909728536,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,MA,13,6.666666666666666,1.9047851743168571,1.0663594372481953,1,0,0,,,,,,,,,0,0.0,0,6,0.0,,0.0,1,1,AMU,1,1,AMU,0,945.4926147460938,6.851706077117286,977.824498718214,1,1,287031225987.736,182374250612.28,228794896669.12885,26.156091791435504,47435312.0,38430770.0,42696317.93668208,17.569623243489694,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,MZ,0,0.0,0.0,0.0,0,0,0,,,,,,,,,0,0.0,0,18,0.0,,0.0,0,0,,0,0,,0,7645.974609375,8.941934593478544,7179.748358969879,0,0,287031225987.736,22337997046.1913,80073108334.06378,25.106205908485585,47435312.0,35631653.0,41112024.72672364,17.531811209101864,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,NA,0,0.0,0.0,0.0,0,0,0,,,,,,,,,0,0.0,0,6,0.0,,0.0,0,0,,0,0,,0,6774.92041015625,8.820982898100485,6617.17031792984,0,0,287031225987.736,15080340653.5276,65791554671.5133,24.90975731858307,47435312.0,3092816.0,12112336.35260316,16.309735024468893,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,NE,0,0.0,0.0,0.0,0,0,0,,,,,,,,,0,0.0,0,0,0.0,,0.0,0,0,,0,0,,0,2594.8759765625,7.861294001225679,2472.297579703903,1,1,287031225987.736,21646191388.2507,78823428320.10527,25.090476103328204,47435312.0,27917831.0,36390809.60693609,17.409826817401758,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,NG,7,1.7499999999999998,0.18170575139347045,0.1669589467013996,1,0,0,,,,,,,,,0,0.0,0,153,0.0,,0.0,0,0,,0,0,,0,3106.4111328125,8.041223362241997,3141.272074182129,0,0,287031225987.736,290794361542.112,288906666769.3104,26.389369520543173,47435312.0,237527782.0,106147088.73934312,18.480336319824517,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,RW,0,0.0,0.0,0.0,0,0,0,,,,,,,,,0,0.0,0,15,0.0,,0.0,0,0,,0,0,,0,5142.47021484375,8.545288829549959,5052.487188013458,0,1,287031225987.736,16372132990.2271,68551538306.73053,24.95085168335547,47435312.0,14569341.0,26288804.38455488,17.0846537177166,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,EH,0,0.0,,,0,0,0,,,,,,,,,0,0.0,0,0,0.0,,0.0,0,0,,0,0,,0,1863.964599609375,7.530461003439322,1913.8403188346863,1,1,287031225987.736,,,,47435312.0,,,,0,0,0
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,ST,0,0.0,,,0,0,0,,,,,,,,,0,0.0,0,0,0.0,,0.0,0,0,,0,0,,0,4095.21630859375,8.317574817503521,3988.371548474884,0,0,287031225987.736,981293586.906408,16782785862.41418,23.543619546995092,47435312.0,240254.0,3375873.7312358115,15.03216473211339,1,0,0
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,SN,2,0.5,0.5977061281076206,0.4685689306249434,1,0,0,,,,,,,,,0,0.0,0,5,0.0,,0.0,0,0,,0,0,,0,3195.369140625,8.069457897109585,3126.488914137268,0,1,287031225987.736,37006536238.3731,103063240129.83394,25.35860861860936,47435312.0,18931966.0,29967377.495927,17.21561993115738,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,SC,0,0.0,0.0,0.0,0,0,0,,,,,,,,,0,0.0,0,0,0.0,,0.0,0,0,,0,0,,0,7128.6748046875,8.871880634238718,7061.620358757019,0,1,287031225987.736,2387022853.48583,26175371938.079155,23.98808480327079,47435312.0,122730.0,2412827.354321067,14.696309793900387,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,SL,0,0.0,0.0,0.0,0,0,0,,,,,,,,,0,0.0,0,5,0.0,,0.0,0,0,,0,0,,0,3556.756103515625,8.176604201567093,3472.2493433597565,0,0,287031225987.736,7464157904.43509,46286568184.258965,24.558117651938606,47435312.0,8819794.0,20454087.126188938,16.833693279955185,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,SO,1,0.3333333333333333,2.1142296871012256,1.1359818301975608,1,0,0,,,,,,,,,0,0.0,0,0,0.0,,0.0,0,0,,0,0,,0,5813.78271484375,8.667986707672549,5583.5153637145995,0,1,287031225987.736,12995200000.2658,61073956708.503174,24.835351371807647,47435312.0,19654739.0,30534057.652784504,17.23435326294765,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,ZA,7,1.534848484848485,0.15261257415775606,0.14203116934644697,1,0,0,,,,,,,,,0,0.0,0,635,0.0,,0.0,0,0,,0,0,,0,7447.98486328125,8.91569878663492,7654.96071836853,0,0,287031225987.736,427184325997.307,350164591033.63336,26.58166914098834,47435312.0,64747319.0,55419394.42044209,17.830440170245254,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,SS,2,1.1666666666666667,5.438206674014896,1.8622500345693194,1,0,0,,,,,,,,,0,0.0,0,0,0.0,,0.0,0,0,,0,0,,0,,,,,,287031225987.736,,,,47435312.0,12188788.0,24045352.184608486,16.995452279482393,0,1,0
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,SD,1,0.16666666666666666,0.17114459025480405,0.1579815528724841,1,0,0,,,,,,,,,0,0.0,0,4,0.0,,0.0,0,0,,0,0,,0,3754.748291015625,8.230776528932946,3734.5515042949673,0,1,287031225987.736,60162634574.4689,131409873147.19531,25.601587078280705,47435312.0,51662147.0,49503636.85159772,17.71755669658945,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,TZ,0,0.0,0.0,0.0,0,0,0,,,,,,,,,0,0.0,0,43,0.0,,0.0,0,0,,0,0,,0,5874.2158203125,8.678327852709842,5853.194592094421,0,0,287031225987.736,90143496090.4411,160853965439.64963,25.80376274335616,47435312.0,70545865.0,57847775.38146891,17.873325555920193,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,TG,0,0.0,0.0,0.0,0,0,0,,,,,,,,,0,0.0,0,9,0.0,,0.0,0,0,,0,0,,0,3417.2978515625,8.136605415879341,3219.8171411712647,0,1,287031225987.736,11889949067.4697,58419060740.20333,24.790908056067128,47435312.0,8591626.0,20187779.964555588,16.820588027064268,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,TN,41,25.687229437229433,8.485900517640621,2.249806540118153,1,0,0,,,,,,,,,0,0.0,0,4,0.0,,0.0,1,1,AMU,1,1,AMU,0,642.7218627929688,6.465712068903026,650.6019907119274,1,1,287031225987.736,57502836548.0878,128472213619.01582,25.578978481471324,47435312.0,12348573.0,24202446.426131718,17.00196427800638,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,UG,0,0.0,0.0,0.0,0,0,0,,,,,,,,,0,0.0,0,25,0.0,,0.0,0,0,,0,0,,0,5076.52587890625,8.532382424513422,4951.477080288696,0,0,287031225987.736,61985829288.1496,133386163354.54024,25.616514242068877,47435312.0,51384894.0,49370623.64379174,17.714866142194793,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,ZM,0,0.0,0.0,0.0,0,0,0,,,,,,,,,0,0.0,0,12,0.0,,0.0,0,0,,0,0,,0,6396.4619140625,8.763500290555434,6179.429729133606,0,0,287031225987.736,28879806220.1264,91046176117.67737,25.23463264462885,47435312.0,21913874.0,32241145.300976638,17.288753999195574,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,DZ,ZW,0,0.0,0.0,0.0,0,0,0,,,,,,,,,0,0.0,0,2,0.0,,0.0,0,0,,0,0,,0,6759.865234375,8.818758233094947,6714.838923028564,0,0,287031225987.736,51215643905.5886,121245573362.3806,25.521083857746056,47435312.0,16950795.0,28356061.95283541,17.16035139077746,1,1,1
2026-07-14,2026-07-15,2025,current_2021_2025,AO,BJ,0,0.0,0.0,0.0,0,1,1,2,0.06451612903225806,0.0625,0.16609095970747995,0,0,0.06451612903225806,2,2,0.06451612903225806,29,5,12.041594578792296,2.488366871210287,2.568143832672187,0,0,,0,0,,0,2064.176025390625,7.632486406584501,2340.250543236303,0,0,122174889423.635,24566420903.5337,54785032238.95834,24.72668285926683,39040039.0,14814460.0,24049056.034778994,16.9956063036326,1,1,1
